행정구역,2021년01월_총인구수,2021년01월_남자 인구수,2021년01월_여자 인구수,2021년02월_총인구수,2021년02월_남자 인구수,2021년02월_여자 인구수,2021년03월_총인구수,2021년03월_남자 인구수,2021년03월_여자 인구수,2021년04월_총인구수,2021년04월_남자 인구수,2021년04월_여자 인구수,2021년05월_총인구수,2021년05월_남자 인구수,2021년05월_여자 인구수,2021년06월_총인구수,2021년06월_남자 인구수,2021년06월_여자 인구수,2021년07월_총인구수,2021년07월_남자 인구수,2021년07월_여자 인구수,2021년08월_총인구수,2021년08월_남자 인구수,2021년08월_여자 인구수,2021년09월_총인구수,2021년09월_남자 인구수,2021년09월_여자 인구수,2021년10월_총인구수,2021년10월_남자 인구수,2021년10월_여자 인구수,2021년11월_총인구수,2021년11월_남자 인구수,2021년11월_여자 인구수,2021년12월_총인구수,2021년12월_남자 인구수,2021년12월_여자 인구수,위도,경도
경상북도 예천군,55709,27411,28298,55807,27441,28366,55649,27391,28258,55716,27393,28323,55800,27416,28384,55784,27398,28386,55845,27430,28415,55846,27439,28407,55802,27415,28387,55809,27405,28404,55824,27414,28410,55739,27391,28348,36.64687138,128.4372484
경상북도 봉화군,31407,15817,15590,31317,15773,15544,31232,15740,15492,31236,15746,15490,31142,15702,15440,31084,15680,15404,31057,15662,15395,30969,15627,15342,30860,15577,15283,30807,15560,15247,30802,15571,15231,30762,15551,15211,36.8930961,128.7323988
경상북도 울진군,48675,24412,24263,48460,24303,24157,48361,24278,24083,48327,24262,24065,48313,24252,24061,48206,24213,23993,48175,24193,23982,48125,24146,23979,47969,24058,23911,47941,24052,23889,47928,24056,23872,47858,24026,23832,36.99308703,129.4004941
경상북도 울릉군,9035,4933,4102,9050,4965,4085,9019,4944,4075,9035,4961,4074,9032,4963,4069,8990,4935,4055,9019,4956,4063,8976,4930,4046,8887,4879,4008,8894,4867,4027,8888,4862,4026,8867,4851,4016,37.48434523,130.9057502
경상남도 창원시,1036203,524947,511256,1035574,524688,510886,1034977,524419,510558,1034705,524287,510418,1034130,524029,510101,1034527,524225,510302,1034635,524211,510424,1034150,523919,510231,1033979,523791,510188,1033729,523629,510100,1033281,523465,509816,1032741,523223,509518,35.22797503,128.6818146
경상남도 진주시,348022,172072,175950,347750,171924,175826,347034,171573,175461,347056,171584,175472,347274,171697,175577,347204,171653,175551,347314,171664,175650,347407,171691,175716,347621,171782,175839,347569,171749,175820,347380,171710,175670,347097,171601,175496,35.18030228,128.1086628
경상남도 통영시,128084,64398,63686,127720,64198,63522,126988,63843,63145,126798,63718,63080,126587,63585,63002,126413,63516,62897,126312,63445,62867,126141,63327,62814,125881,63201,62680,125744,63116,62628,125595,63042,62553,125383,62928,62455,34.85392667,128.4339955
경상남도 사천시,111005,55985,55020,110868,55939,54929,110501,55785,54716,110461,55738,54723,110371,55696,54675,110414,55729,54685,110338,55697,54641,110243,55613,54630,110099,55543,54556,110108,55531,54577,110044,55498,54546,109953,55433,54520,35.00329629,128.0642328
경상남도 김해시,542296,274253,268043,542254,274198,268056,540863,273581,267282,540686,273479,267207,540423,273340,267083,539841,273017,266824,539477,272845,266632,539226,272767,266459,538781,272581,266200,538682,272490,266192,538286,272256,266030,537673,271899,265774,35.22857717,128.8892552
경상남도 밀양시,104687,51291,53396,104497,51214,53283,104354,51206,53148,104383,51224,53159,104133,51149,52984,104070,51109,52961,103986,51065,52921,103891,51010,52881,103691,50907,52784,103667,50916,52751,103636,50910,52726,103525,50849,52676,35.50388523,128.7466943
경상남도 거제시,245492,128819,116673,245008,128574,116434,244154,128130,116024,243902,127950,115952,243484,127683,115801,243200,127510,115690,242852,127340,115512,242555,127156,115399,242103,126877,115226,241879,126734,115145,241576,126496,115080,241216,126291,114925,34.88091089,128.6218113
경상남도 양산시,352421,176705,175716,352682,176863,175819,352830,176987,175843,353291,177200,176091,353415,177197,176218,353686,177308,176378,353981,177443,176538,353798,177367,176431,353662,177286,176376,353783,177336,176447,354071,177478,176593,354726,177759,176967,35.33501899,129.0376034
경상남도 의령군,26778,13146,13632,26757,13141,13616,26669,13111,13558,26624,13069,13555,26627,13089,13538,26526,13035,13491,26530,13055,13475,26475,13039,13436,26381,13001,13380,26370,12992,13378,26330,12979,13351,26322,12966,13356,35.32219253,128.2617007
경상남도 함안군,64036,32487,31549,63879,32425,31454,63694,32325,31369,63573,32279,31294,63267,32137,31130,63157,32088,31069,63127,32100,31027,63039,32084,30955,62879,32003,30876,62788,31954,30834,62663,31882,30781,62547,31816,30731,35.2724085,128.406507
경상남도 창녕군,61305,30468,30837,61286,30473,30813,61072,30399,30673,60951,30349,30602,60972,30363,30609,60754,30247,30507,60592,30156,30436,60389,30044,30345,60100,29926,30174,60102,29925,30177,60147,29942,30205,60129,29948,30181,35.54461845,128.4922353
경상남도 고성군,51372,25763,25609,51283,25707,25576,51035,25621,25414,51009,25603,25406,50987,25578,25409,50933,25551,25382,50894,25537,25357,50803,25509,25294,50732,25444,25288,50634,25379,25255,50558,25327,25231,50478,25297,25181,34.97308291,128.3224483
경상남도 남해군,42855,20661,22194,42794,20634,22160,42709,20599,22110,42688,20629,22059,42690,20649,22041,42650,20633,22017,42572,20597,21975,42538,20581,21957,42404,20497,21907,42372,20491,21881,42309,20471,21838,42266,20450,21816,34.83768596,127.8925293
경상남도 하동군,44673,22299,22374,44494,22217,22277,44388,22166,22222,44326,22133,22193,44223,22080,22143,44065,22015,22050,43974,21976,21998,43896,21927,21969,43650,21785,21865,43572,21741,21831,43530,21732,21798,43449,21696,21753,35.06734434,127.7513032
경상남도 산청군,34809,17085,17724,34788,17082,17706,34686,17058,17628,34668,17048,17620,34641,17016,17625,34587,16992,17595,34557,16975,17582,34530,16967,17563,34442,16939,17503,34416,16935,17481,34394,16923,17471,34360,16931,17429,35.41510337,127.8738913
경상남도 함양군,39013,18809,20204,39044,18827,20217,39014,18820,20194,39008,18824,20184,38860,18778,20082,38793,18746,20047,38736,18737,19999,38665,18706,19959,38567,18647,19920,38475,18608,19867,38415,18592,19823,38310,18531,19779,35.52053795,127.7251843
경상남도 거창군,61474,30058,31416,61564,30100,31464,61860,30326,31534,61877,30361,31516,61646,30255,31391,61555,30214,31341,61478,30169,31309,61399,30116,31283,61245,30018,31227,61242,30050,31192,61143,29992,31151,61073,29955,31118,35.68666343,127.9094852
경상남도 합천군,43871,21137,22734,43803,21091,22712,43635,21072,22563,43617,21075,22542,43568,21068,22500,43465,21024,22441,43380,20991,22389,43228,20914,22314,43054,20814,22240,43029,20818,22211,43007,20817,22190,42935,20765,22170,35.56668331,128.1658663
제주특별자치도 제주시,492346,246474,245872,492653,246518,246135,491843,246203,245640,492168,246287,245881,492383,246373,246010,492627,246476,246151,492917,246568,246349,492868,246576,246292,492927,246557,246370,493225,246694,246531,493220,246637,246583,493096,246494,246602,33.49958268,126.5312361
제주특별자치도 서귀포시,182269,92079,90190,182484,92155,90329,182131,92003,90128,182316,92135,90181,182494,92193,90301,182666,92290,90376,182959,92410,90549,183015,92386,90629,183152,92418,90734,183344,92501,90843,183548,92619,90929,183663,92683,90980,33.25531026,126.5349109
