행정구역,2022년01월_총인구수,2022년01월_남자 인구수,2022년01월_여자 인구수,2022년02월_총인구수,2022년02월_남자 인구수,2022년02월_여자 인구수,2022년03월_총인구수,2022년03월_남자 인구수,2022년03월_여자 인구수,2022년04월_총인구수,2022년04월_남자 인구수,2022년04월_여자 인구수,2022년05월_총인구수,2022년05월_남자 인구수,2022년05월_여자 인구수,2022년06월_총인구수,2022년06월_남자 인구수,2022년06월_여자 인구수,2022년07월_총인구수,2022년07월_남자 인구수,2022년07월_여자 인구수,2022년08월_총인구수,2022년08월_남자 인구수,2022년08월_여자 인구수,2022년09월_총인구수,2022년09월_남자 인구수,2022년09월_여자 인구수,2022년10월_총인구수,2022년10월_남자 인구수,2022년10월_여자 인구수,2022년11월_총인구수,2022년11월_남자 인구수,2022년11월_여자 인구수,2022년12월_총인구수,2022년12월_남자 인구수,2022년12월_여자 인구수,위도,경도
경기도 양주시,236284,119759,116525,236327,119794,116533,236239,119761,116478,236142,119703,116439,236120,119676,116444,237156,120188,116968,237889,120561,117328,238734,120947,117787,239287,121215,118072,239697,121383,118314,241346,122157,119189,243432,123173,120259,37.78529546,127.04579
경기도 포천시,148867,78888,69979,148765,78859,69906,148527,78764,69763,148469,78734,69735,148326,78631,69695,148066,78483,69583,147902,78374,69528,147735,78294,69441,147340,78049,69291,147171,77965,69206,147019,77866,69153,146701,77707,68994,37.89490568,127.200311
경기도 여주시,112353,57131,55222,112469,57214,55255,112393,57167,55226,112410,57176,55234,112558,57241,55317,112639,57300,55339,112731,57340,55391,112800,57360,55440,112850,57385,55465,113027,57467,55560,113096,57514,55582,113150,57567,55583,37.29818024,127.6366015
경기도 연천군,42739,22416,20323,42725,22402,20323,42784,22452,20332,42731,22438,20293,42675,22420,20255,42625,22394,20231,42584,22365,20219,42542,22343,20199,42364,22245,20119,42240,22187,20053,42153,22154,19999,42062,22113,19949,38.09636868,127.0750663
경기도 가평군,62291,32135,30156,62247,32105,30142,62221,32070,30151,62168,32046,30122,62224,32068,30156,62306,32135,30171,62297,32127,30170,62382,32191,30191,62249,32123,30126,62219,32112,30107,62197,32097,30100,62150,32102,30048,37.8312274,127.509577
경기도 양평군,121300,60885,60415,121364,60919,60445,121726,61138,60588,121789,61176,60613,122046,61338,60708,122355,61515,60840,122671,61743,60928,122914,61890,61024,122630,61730,60900,122613,61725,60888,122463,61593,60870,122323,61495,60828,37.49165875,127.4874649
강원도 춘천시,284933,140699,144234,285202,140856,144346,285372,140874,144498,285575,140937,144638,285738,141017,144721,285907,141081,144826,286050,141161,144889,286352,141349,145003,286371,141360,145011,286466,141392,145074,286535,141417,145118,286664,141490,145174,37.88126781,127.7299743
강원도 원주시,358127,177567,180560,358647,177793,180854,358659,177773,180886,358838,177888,180950,359229,178072,181157,359596,178256,181340,359888,178436,181452,360051,178471,181580,360204,178585,181619,360581,178792,181789,360722,178845,181877,360807,178880,181927,37.34200542,127.9196968
강원도 강릉시,212907,105648,107259,212767,105554,107213,212642,105514,107128,212526,105472,107054,212414,105385,107029,212277,105308,106969,212260,105312,106948,212099,105222,106877,211867,105102,106765,211742,105042,106700,211541,104929,106612,211381,104845,106536,37.75192033,128.8758988
강원도 동해시,90045,45754,44291,89950,45713,44237,89804,45651,44153,89674,45580,44094,89618,45558,44060,89574,45553,44021,89683,45584,44099,89699,45612,44087,89465,45494,43971,89421,45439,43982,89402,45435,43967,89426,45423,44003,37.52501602,129.1144366
강원도 태백시,40750,20600,20150,40515,20489,20026,40331,20392,19939,40266,20368,19898,40163,20299,19864,40085,20259,19826,40029,20232,19797,39940,20184,19756,39637,19992,19645,39553,19948,19605,39503,19918,19585,39428,19881,19547,37.16407866,128.9857267
강원도 속초시,82771,41050,41721,82790,41074,41716,82737,41042,41695,82691,41009,41682,82725,41037,41688,82848,41100,41748,83035,41174,41861,82974,41131,41843,82824,41069,41755,82781,41034,41747,82795,41029,41766,82806,41037,41769,38.20736378,128.5922346
강원도 삼척시,63458,32059,31399,63730,32214,31516,64264,32486,31778,64296,32525,31771,64216,32487,31729,64165,32450,31715,64046,32390,31656,63760,32285,31475,63753,32318,31435,63687,32280,31407,63607,32236,31371,63455,32156,31299,37.44998132,129.1653894
강원도 홍천군,68251,35130,33121,68177,35111,33066,68047,35040,33007,67959,34968,32991,67915,34932,32983,67884,34908,32976,67784,34840,32944,67789,34835,32954,67738,34824,32914,67830,34859,32971,67881,34870,33011,67977,34954,33023,37.69715594,127.8887666
강원도 횡성군,46436,23833,22603,46459,23837,22622,46401,23803,22598,46595,23926,22669,46560,23905,22655,46546,23903,22643,46555,23891,22664,46543,23894,22649,46504,23852,22652,46516,23872,22644,46498,23864,22634,46532,23877,22655,37.49171366,127.9849703
강원도 영월군,37893,19607,18286,37954,19645,18309,38003,19698,18305,37970,19686,18284,37963,19678,18285,37934,19657,18277,37909,19633,18276,37904,19634,18270,37860,19617,18243,37797,19582,18215,37802,19562,18240,37728,19509,18219,37.18370855,128.4617516
강원도 평창군,41120,21148,19972,41162,21182,19980,41136,21204,19932,41084,21189,19895,41149,21231,19918,41150,21222,19928,41153,21219,19934,41112,21206,19906,41033,21176,19857,40982,21159,19823,40980,21174,19806,40990,21176,19814,37.37075556,128.3902789
강원도 정선군,35634,18537,17097,35527,18492,17035,35446,18474,16972,35401,18460,16941,35382,18456,16926,35334,18449,16885,35282,18423,16859,35210,18372,16838,35072,18324,16748,35027,18304,16723,34953,18274,16679,34931,18264,16667,37.38061264,128.6608105
강원도 철원군,43166,22356,20810,43044,22291,20753,42964,22254,20710,42916,22245,20671,42829,22190,20639,42789,22160,20629,42715,22119,20596,42655,22082,20573,42520,22016,20504,42500,21999,20501,42394,21940,20454,42256,21863,20393,38.14658472,127.3125482
강원도 화천군,24105,13102,11003,24094,13082,11012,24046,13039,11007,24050,13024,11026,24029,13004,11025,23961,12948,11013,23864,12874,10990,23806,12826,10980,23731,12786,10945,23620,12713,10907,23520,12664,10856,23388,12560,10828,38.10624708,127.7080903
강원도 양구군,21705,11442,10263,21651,11396,10255,21701,11402,10299,21700,11398,10302,21635,11359,10276,21607,11327,10280,21555,11303,10252,21522,11291,10231,21438,11253,10185,21449,11251,10198,21395,11233,10162,21383,11215,10168,38.10999021,127.9899381
강원도 인제군,32236,17514,14722,32192,17504,14688,32216,17527,14689,32198,17519,14679,32173,17501,14672,32177,17493,14684,32198,17499,14699,32213,17518,14695,32183,17501,14682,32135,17477,14658,32152,17485,14667,32206,17529,14677,38.06952159,128.1697635
강원도 고성군,27257,14047,13210,27326,14091,13235,27366,14111,13255,27382,14123,13259,27384,14116,13268,27331,14098,13233,27316,14084,13232,27264,14036,13228,27311,14071,13240,27393,14121,13272,27320,14090,13230,27274,14060,13214,38.38058598,128.4678781
강원도 양양군,27866,14222,13644,27864,14219,13645,27901,14238,13663,27917,14245,13672,27883,14231,13652,27899,14233,13666,27856,14213,13643,27908,14245,13663,27885,14236,13649,27859,14227,13632,27863,14217,13646,27866,14228,13638,38.07537941,128.6190796
충청북도 청주시,848797,428057,420740,849029,428231,420798,848875,428136,420739,848795,428161,420634,848727,428202,420525,849003,428367,420636,849083,428527,420556,849290,428770,420520,849100,428755,420345,849207,428830,420377,849388,428993,420395,849573,429208,420365,36.64246074,127.4891116
충청북도 충주시,209368,105933,103435,209159,105853,103306,208946,105760,103186,208865,105738,103127,208744,105705,103039,208728,105727,103001,208725,105692,103033,208604,105644,102960,208487,105588,102899,208415,105552,102863,208346,105521,102825,208277,105478,102799,36.99091676,127.9257467
충청북도 제천시,131407,66113,65294,131498,66139,65359,132416,66625,65791,132243,66545,65698,132131,66450,65681,131969,66343,65626,131816,66247,65569,131693,66190,65503,131356,66020,65336,131360,65996,65364,131216,65939,65277,130988,65833,65155,37.13259287,128.1908895
충청북도 보은군,31871,16071,15800,31812,16035,15777,31800,16034,15766,31792,16042,15750,31807,16047,15760,31798,16034,15764,31770,16025,15745,31714,15987,15727,31587,15934,15653,31524,15908,15616,31491,15886,15605,31455,15877,15578,36.48945062,127.7295675
충청북도 옥천군,50020,25208,24812,49959,25177,24782,49887,25159,24728,49934,25182,24752,49919,25183,24736,49914,25187,24727,49934,25213,24721,49853,25154,24699,49650,25046,24604,49591,25002,24589,49547,24980,24567,49520,24974,24546,36.30634045,127.5712259
충청북도 영동군,45692,22764,22928,45548,22686,22862,45536,22682,22854,45509,22686,22823,45457,22657,22800,45345,22615,22730,45321,22618,22703,45281,22603,22678,45217,22573,22644,45126,22541,22585,45044,22517,22527,44956,22486,22470,36.17489697,127.7833915
충청북도 증평군,36583,19081,17502,36729,19139,17590,36822,19192,17630,36916,19222,17694,37003,19240,17763,37024,19237,17787,37112,19292,17820,37184,19338,17846,37213,19333,17880,37247,19351,17896,37273,19389,17884,37262,19387,17875,36.78528798,127.5814568
충청북도 진천군,85458,44861,40597,85557,44946,40611,85596,45006,40590,85625,45059,40566,85671,45112,40559,85817,45233,40584,85914,45290,40624,85921,45309,40612,85947,45341,40606,86082,45422,40660,86120,45439,40681,86147,45488,40659,36.85487116,127.4357457
충청북도 괴산군,37525,19313,18212,37405,19271,18134,37323,19240,18083,37301,19233,18068,37323,19241,18082,37262,19216,18046,37163,19148,18015,37110,19119,17991,37005,19073,17932,37031,19084,17947,37018,19065,17953,37055,19082,17973,36.8153505,127.7866016
충청북도 음성군,92113,48837,43276,92171,48901,43270,92155,48905,43250,92175,48936,43239,92186,48939,43247,92240,48951,43289,92311,49014,43297,92277,48986,43291,92199,48932,43267,92133,48898,43235,92035,48858,43177,92058,48849,43209,36.94021058,127.6904771
충청북도 단양군,28263,14310,13953,28155,14271,13884,28128,14265,13863,28129,14259,13870,28065,14233,13832,28018,14217,13801,28014,14220,13794,27959,14189,13770,27863,14146,13717,27862,14163,13699,27806,14144,13662,27767,14120,13647,36.98510421,128.3655621
충청남도 천안시,658150,336552,321598,656925,335951,320974,656702,335893,320809,657080,336080,321000,657241,336249,320992,657214,336296,320918,657418,336389,321029,657612,336524,321088,657210,336312,320898,657701,336644,321057,657821,336790,321031,657559,336716,320843,36.81508793,127.1139222
충청남도 공주시,103021,51423,51598,102960,51419,51541,103214,51566,51648,103174,51521,51653,103090,51489,51601,102997,51451,51546,102922,51398,51524,102917,51379,51538,102848,51342,51506,102768,51294,51474,102651,51258,51393,102571,51231,51340,36.44652532,127.1190088
충청남도 보령시,98142,49781,48361,97967,49672,48295,97959,49663,48296,97932,49644,48288,97842,49603,48239,97779,49557,48222,97704,49512,48192,97532,49454,48078,97402,49378,48024,97268,49291,47977,97188,49231,47957,97157,49237,47920,36.33347359,126.6127756
충청남도 아산시,325412,169380,156032,327717,170587,157130,328576,171025,157551,329043,171323,157720,329684,171704,157980,330516,172160,158356,331190,172507,158683,331806,172844,158962,332361,173123,159238,332790,173385,159405,333602,173842,159760,334539,174333,160206,36.78992729,127.0024922
충청남도 서산시,176630,92088,84542,176559,92057,84502,176452,91992,84460,176435,92011,84424,176407,92003,84404,176416,92007,84409,176477,92012,84465,176512,92059,84453,176291,91955,84336,176312,91940,84372,176440,92003,84437,176413,92011,84402,36.78478317,126.4503368
충청남도 논산시,114430,57108,57322,114340,57064,57276,114043,56929,57114,113871,56839,57032,113659,56722,56937,113552,56684,56868,113473,56637,56836,113323,56572,56751,113018,56397,56621,112939,56356,56583,112842,56321,56521,112617,56237,56380,36.18720384,127.0986769
충청남도 계룡시,43338,21593,21745,43473,21681,21792,43419,21666,21753,43475,21710,21765,43509,21720,21789,43547,21717,21830,43499,21678,21821,43397,21650,21747,43843,21861,21982,44155,22018,22137,44328,22081,22247,44475,22166,22309,36.27450688,127.2485308
충청남도 당진시,167050,88930,78120,166894,88875,78019,166971,88907,78064,166893,88877,78016,166928,88873,78055,167092,88951,78141,167397,89056,78341,167479,89117,78362,167553,89183,78370,167755,89316,78439,167955,89443,78512,168253,89606,78647,36.88959597,126.6460108
충청남도 금산군,50335,25383,24952,50351,25412,24939,50290,25381,24909,50277,25377,24900,50245,25357,24888,50211,25356,24855,50224,25364,24860,50176,25339,24837,50111,25320,24791,50088,25315,24773,50092,25320,24772,50092,25315,24777,36.10885289,127.4880279
충청남도 부여군,63599,31547,32052,63488,31503,31985,63324,31454,31870,63260,31425,31835,63171,31364,31807,63129,31353,31776,63047,31312,31735,62894,31222,31672,62642,31105,31537,62523,31046,31477,62435,31011,31424,62343,30970,31373,36.27567229,126.9097853
충청남도 서천군,50703,25057,25646,50644,25004,25640,50597,24973,25624,50503,24916,25587,50439,24884,25555,50411,24891,25520,50373,24892,25481,50296,24857,25439,50139,24771,25368,50057,24739,25318,50009,24720,25289,49964,24709,25255,36.08030449,126.6918535
충청남도 청양군,30396,15444,14952,30390,15444,14946,30547,15553,14994,30532,15537,14995,30507,15517,14990,30442,15489,14953,30392,15458,14934,30335,15429,14906,30245,15382,14863,30278,15401,14877,30270,15398,14872,30266,15421,14845,36.45914434,126.8023368
충청남도 홍성군,99267,49426,49841,99264,49399,49865,99125,49372,49753,99025,49355,49670,98833,49260,49573,98767,49248,49519,98705,49214,49491,98597,49149,49448,98337,49013,49324,98099,48896,49203,98053,48848,49205,98068,48835,49233,36.60131617,126.6608455
충청남도 예산군,76703,38528,38175,76540,38455,38085,76443,38390,38053,76385,38390,37995,76619,38496,38123,76647,38493,38154,76643,38507,38136,76651,38517,38134,76808,38561,38247,77206,38748,38458,77329,38809,38520,77385,38848,38537,36.68088766,126.844815
충청남도 태안군,61462,31002,30460,61400,30984,30416,61437,30989,30448,61411,30965,30446,61487,31055,30432,61481,31059,30422,61547,31101,30446,61555,31097,30458,61461,31053,30408,61394,31036,30358,61342,31001,30341,61335,30997,30338,36.74555213,126.2979723
전라북도 전주시,656766,323207,333559,656331,322944,333387,655879,322705,333174,655601,322475,333126,654749,322024,332725,654521,321819,332702,653964,321557,332407,653581,321370,332211,652876,320985,331891,652695,320851,331844,652458,320708,331750,651495,320265,331230,35.82445746,127.1478665
전라북도 군산시,265160,134203,130957,264949,134073,130876,264656,133921,130735,264358,133778,130580,264030,133628,130402,263897,133558,130339,263709,133455,130254,263500,133330,130170,262937,133117,129820,262819,133035,129784,262635,132948,129687,262467,132887,129580,35.96743059,126.7368529
전라북도 익산시,277664,138206,139458,277444,138133,139311,277151,138050,139101,276666,137863,138803,276376,137699,138677,276140,137561,138579,275719,137312,138407,275254,137085,138169,274525,136750,137775,274317,136654,137663,274117,136556,137561,273697,136330,137367,35.94825493,126.9577833
전라북도 정읍시,106534,52927,53607,106403,52896,53507,106187,52787,53400,105982,52694,53288,105884,52658,53226,105812,52652,53160,105702,52584,53118,105590,52532,53058,105356,52428,52928,105282,52382,52900,105176,52315,52861,105081,52272,52809,35.57000284,126.8563525
전라북도 남원시,79308,38907,40401,79099,38802,40297,79015,38793,40222,78967,38778,40189,78787,38694,40093,78781,38672,40109,78626,38580,40046,78474,38482,39992,78272,38389,39883,78165,38344,39821,78081,38307,39774,77948,38246,39702,35.41632997,127.3903679
전라북도 김제시,80933,40192,40741,80869,40169,40700,80806,40162,40644,80782,40147,40635,80836,40168,40668,80861,40187,40674,80882,40204,40678,81162,40312,40850,81158,40338,40820,81205,40356,40849,81357,40453,40904,81455,40476,40979,35.80330016,126.8807361
전라북도 완주군,91060,46821,44239,91072,46842,44230,91041,46813,44228,91015,46836,44179,91079,46870,44209,91134,46874,44260,91545,47062,44483,91719,47164,44555,91663,47142,44521,91711,47152,44559,91776,47173,44603,92422,47529,44893,35.90482498,127.1620039
전라북도 진안군,24957,12661,12296,24974,12678,12296,24961,12674,12287,24963,12669,12294,24955,12674,12281,24898,12654,12244,24823,12626,12197,24771,12599,12172,24701,12558,12143,24652,12536,12116,24598,12518,12080,24550,12496,12054,35.79178512,127.4245692
전라북도 무주군,23735,11807,11928,23744,11835,11909,23745,11844,11901,23745,11859,11886,23747,11869,11878,23711,11843,11868,23693,11840,11853,23645,11803,11842,23577,11770,11807,23540,11753,11787,23510,11735,11775,23489,11731,11758,36.0067837,127.6607417
전라북도 장수군,21683,10821,10862,21644,10798,10846,21645,10810,10835,21624,10809,10815,21626,10802,10824,21580,10784,10796,21536,10760,10776,21497,10741,10756,21464,10732,10732,21425,10739,10686,21358,10726,10632,21336,10718,10618,35.64729167,127.521172
전라북도 임실군,26686,13645,13041,26705,13663,13042,26664,13648,13016,26732,13685,13047,26807,13712,13095,26678,13662,13016,26580,13604,12976,26534,13595,12939,26490,13583,12907,26498,13576,12922,26442,13550,12892,26508,13586,12922,35.61778264,127.2890493
전라북도 순창군,26768,13139,13629,26730,13116,13614,26689,13096,13593,26721,13121,13600,26786,13157,13629,26799,13160,13639,26791,13164,13627,26743,13132,13611,26690,13125,13565,26707,13141,13566,26707,13139,13568,26727,13138,13589,35.37443426,127.1374233
전라북도 고창군,53366,26500,26866,53269,26441,26828,53151,26414,26737,53112,26398,26714,53041,26354,26687,52981,26335,26646,52928,26300,26628,52836,26242,26594,52630,26144,26486,52543,26115,26428,52451,26072,26379,52338,26005,26333,35.43577681,126.7020803
전라북도 부안군,50772,25255,25517,50690,25221,25469,50615,25211,25404,50556,25162,25394,50527,25166,25361,50486,25147,25339,50451,25116,25335,50358,25049,25309,50257,24983,25274,50217,24974,25243,50173,24951,25222,50094,24913,25181,35.73178215,126.7333099
전라남도 목포시,218700,108833,109867,218605,108802,109803,218241,108609,109632,218024,108480,109544,217912,108386,109526,217604,108210,109394,217470,108158,109312,217257,108029,109228,216909,107802,109107,216994,107880,109114,217041,107911,109130,216939,107826,109113,34.81181045,126.3921426
전라남도 여수시,276957,141173,135784,276544,140955,135589,276145,140757,135388,275812,140523,135289,275618,140399,135219,275544,140332,135212,275489,140274,135215,275642,140351,135291,275197,140132,135065,275011,140028,134983,274914,139925,134989,274765,139821,134944,34.76039685,127.6622222
전라남도 순천시,280699,140117,140582,280607,140048,140559,280719,140136,140583,280478,140006,140472,280386,139957,140429,280195,139846,140349,279980,139700,140280,279593,139482,140111,279222,139240,139982,279069,139135,139934,278809,139050,139759,278737,139014,139723,34.95062457,127.48737
전라남도 나주시,116601,58813,57788,116749,58896,57853,116497,58799,57698,116398,58765,57633,116391,58730,57661,116284,58689,57595,116143,58625,57518,116049,58541,57508,115818,58464,57354,115762,58399,57363,116205,58597,57608,116456,58749,57707,35.0158853,126.7108524
전라남도 광양시,151796,79278,72518,151637,79192,72445,151410,79104,72306,151460,79124,72336,151527,79171,72356,151669,79226,72443,151825,79302,72523,152102,79450,72652,152082,79462,72620,152145,79499,72646,152184,79528,72656,152168,79523,72645,34.94070146,127.6958891
전라남도 담양군,46144,23401,22743,46216,23431,22785,46208,23421,22787,46169,23402,22767,46178,23384,22794,46159,23344,22815,46114,23319,22795,46018,23276,22742,45843,23228,22615,45776,23184,22592,45750,23160,22590,45792,23168,22624,35.32122516,126.9881958
전라남도 곡성군,27508,13530,13978,27475,13510,13965,27432,13505,13927,27466,13534,13932,27443,13529,13914,27396,13512,13884,27348,13487,13861,27283,13458,13825,27158,13421,13737,27114,13395,13719,27085,13390,13695,27060,13386,13674,35.2820633,127.2920961
전라남도 구례군,25173,12268,12905,25149,12238,12911,25130,12233,12897,25186,12262,12924,25140,12252,12888,25011,12194,12817,24953,12177,12776,24884,12148,12736,24798,12116,12682,24761,12104,12657,24711,12085,12626,24655,12052,12603,35.20250131,127.4627157
전라남도 고흥군,62631,30497,32134,62606,30504,32102,62527,30465,32062,62530,30474,32056,62513,30459,32054,62442,30442,32000,62387,30405,31982,62293,30357,31936,62177,30312,31865,62048,30255,31793,62007,30232,31775,61880,30170,31710,34.60477493,127.2762856
전라남도 보성군,39292,19172,20120,39251,19146,20105,39200,19130,20070,39183,19127,20056,39084,19068,20016,39031,19057,19974,38942,19022,19920,38834,18975,19859,38683,18906,19777,38614,18888,19726,38549,18854,19695,38471,18823,19648,34.77147634,127.079973
전라남도 화순군,62584,30901,31683,62650,30942,31708,62643,30946,31697,62601,30927,31674,62587,30930,31657,62402,30839,31563,62315,30793,31522,62207,30758,31449,62086,30699,31387,62085,30689,31396,62058,30690,31368,62024,30643,31381,35.06454988,126.9866674
전라남도 장흥군,36514,17776,18738,36405,17743,18662,36298,17678,18620,36236,17654,18582,36181,17642,18539,36147,17620,18527,36102,17593,18509,35999,17543,18456,35856,17499,18357,35797,17487,18310,35726,17439,18287,35650,17402,18248,34.68163168,126.9071449
전라남도 강진군,33664,16331,17333,33620,16308,17312,33534,16271,17263,33503,16256,17247,33461,16242,17219,33428,16228,17200,33397,16205,17192,33314,16164,17150,33243,16149,17094,33223,16138,17085,33169,16115,17054,33177,16128,17049,34.64205355,126.7672373
전라남도 해남군,67099,33247,33852,67071,33277,33794,66961,33239,33722,66855,33195,33660,66722,33141,33581,66629,33115,33514,66523,33074,33449,66336,32980,33356,66129,32866,33263,66001,32811,33190,65917,32802,33115,65831,32772,33059,34.57338485,126.5992923
전라남도 영암군,53022,27529,25493,52946,27511,25435,52970,27552,25418,53103,27634,25469,53108,27634,25474,53052,27603,25449,52976,27576,25400,52898,27562,25336,52679,27481,25198,52555,27413,25142,52513,27408,25105,52395,27359,25036,34.80016406,126.6967832
전라남도 무안군,91102,45776,45326,91013,45775,45238,90874,45709,45165,90876,45706,45170,90882,45737,45145,91078,45856,45222,91158,45894,45264,91097,45866,45231,90904,45751,45153,90784,45693,45091,90757,45656,45101,90608,45607,45001,34.99040352,126.481689
전라남도 함평군,31157,15690,15467,31126,15675,15451,31167,15696,15471,31090,15660,15430,31076,15647,15429,31000,15613,15387,30977,15600,15377,30952,15586,15366,30923,15587,15336,30875,15581,15294,30848,15573,15275,30784,15539,15245,35.06589788,126.5165996
전라남도 영광군,52045,25976,26069,51980,25949,26031,51947,25940,26007,51973,25948,26025,52033,25992,26041,52127,26030,26097,52292,26118,26174,52348,26156,26192,52204,26102,26102,52202,26102,26100,52169,26073,26096,52197,26081,26116,35.27718056,126.5119711
전라남도 장성군,43343,22191,21152,43356,22222,21134,43241,22180,21061,43239,22176,21063,43190,22150,21040,43182,22155,21027,43231,22176,21055,43233,22210,21023,43134,22173,20961,43118,22170,20948,43046,22117,20929,43146,22162,20984,35.3018382,126.7849389
전라남도 완도군,48481,24408,24073,48415,24374,24041,48329,24314,24015,48314,24328,23986,48197,24284,23913,48079,24222,23857,48013,24203,23810,47955,24157,23798,47830,24109,23721,47754,24087,23667,47634,24028,23606,47597,24017,23580,34.31099974,126.7549467
전라남도 진도군,29996,14883,15113,29969,14859,15110,29915,14844,15071,29914,14844,15070,29888,14845,15043,29816,14802,15014,29729,14769,14960,29686,14739,14947,29602,14708,14894,29559,14686,14873,29543,14696,14847,29507,14684,14823,34.48679563,126.2634295
전라남도 신안군,38096,20400,17696,38061,20396,17665,38113,20443,17670,38140,20467,17673,38157,20471,17686,38165,20482,17683,38170,20486,17684,38124,20472,17652,37981,20404,17577,37910,20372,17538,37849,20348,17501,37858,20346,17512,34.83357423,126.3514524
경상북도 포항시,503404,255012,248392,502704,254735,247969,501691,254254,247437,500947,253898,247049,500324,253538,246786,499854,253278,246576,499363,253032,246331,498597,252607,245990,497900,252233,245667,497546,252051,245495,497197,251893,245304,496650,251630,245020,36.01937542,129.3433639
경상북도 경주시,251627,125864,125763,251505,125820,125685,251154,125698,125456,251133,125674,125459,251021,125643,125378,250857,125551,125306,250743,125480,125263,250453,125322,125131,250108,125174,124934,249928,125075,124853,249845,124992,124853,249607,124909,124698,35.85626282,129.2248116
경상북도 김천시,140144,70248,69896,140039,70215,69824,140078,70286,69792,140065,70319,69746,140023,70272,69751,139906,70224,69682,139851,70197,69654,139710,70096,69614,139573,70015,69558,139477,69957,69520,139396,69931,69465,139324,69900,69424,36.13983232,128.1135643
경상북도 안동시,156729,77463,79266,156533,77396,79137,156182,77242,78940,156023,77163,78860,156006,77144,78862,155904,77067,78837,155725,76972,78753,155451,76851,78600,155182,76737,78445,155020,76663,78357,154860,76585,78275,154610,76447,78163,36.56831833,128.7295868
경상북도 구미시,412345,211954,200391,411476,211543,199933,410412,211042,199370,409935,210795,199140,409679,210709,198970,409555,210608,198947,409091,210324,198767,408619,210067,198552,408179,209920,198259,407993,209839,198154,407880,209826,198054,408110,209909,198201,36.1198418,128.3443068
경상북도 영주시,101879,50550,51329,101786,50515,51271,101599,50426,51173,101512,50382,51130,101421,50318,51103,101370,50292,51078,101332,50264,51068,101192,50167,51025,100997,50064,50933,100901,50023,50878,100823,49950,50873,100749,49920,50829,36.80565236,128.6238768
경상북도 영천시,101634,51600,50034,101513,51553,49960,101552,51644,49908,101492,51601,49891,101391,51529,49862,101285,51481,49804,101222,51442,49780,101200,51430,49770,101131,51422,49709,101181,51468,49713,101051,51388,49663,101088,51406,49682,35.97349135,128.9382431
경상북도 상주시,95615,46875,48740,95849,47021,48828,95771,47039,48732,95695,47007,48688,95501,46938,48563,95490,46949,48541,95394,46911,48483,95305,46881,48424,95108,46794,48314,95026,46747,48279,94931,46716,48215,94823,46660,48163,36.41095303,128.1589549
경상북도 문경시,70935,34807,36128,71106,34863,36243,72283,35426,36857,72212,35412,36800,72390,35486,36904,72065,35326,36739,71752,35176,36576,71481,35072,36409,71003,34898,36105,70847,34814,36033,70645,34706,35939,70373,34577,35796,36.58683084,128.1870005
경상북도 경산시,268157,134859,133298,268087,134850,133237,267844,134732,133112,267583,134616,132967,267579,134591,132988,267423,134526,132897,267607,134623,132984,268138,134906,133232,267891,134812,133079,267710,134722,132988,267763,134768,132995,267725,134746,132979,35.82511073,128.741326
경상북도 군위군,23008,11795,11213,23053,11799,11254,23258,11894,11364,23314,11926,11388,23409,11986,11423,23405,11973,11432,23359,11956,11403,23318,11928,11390,23312,11941,11371,23302,11927,11375,23338,11953,11385,23340,11969,11371,36.24293664,128.5728369
경상북도 의성군,50561,24782,25779,50487,24753,25734,50560,24809,25751,50609,24855,25754,50597,24868,25729,50554,24851,25703,50477,24823,25654,50374,24779,25595,50241,24730,25511,50172,24690,25482,50113,24665,25448,50186,24709,25477,36.35271338,128.6971422
경상북도 청송군,24535,12262,12273,24546,12275,12271,24538,12281,12257,24555,12303,12252,24532,12291,12241,24486,12267,12219,24464,12249,12215,24387,12221,12166,24286,12154,12132,24289,12155,12134,24288,12163,12125,24295,12168,12127,36.43628135,129.0569723
경상북도 영양군,16289,8137,8152,16248,8108,8140,16256,8111,8145,16263,8130,8133,16262,8126,8136,16218,8099,8119,16200,8081,8119,16126,8052,8074,16095,8031,8064,16066,8020,8046,16058,8016,8042,16022,7997,8025,36.66667945,129.1122616
경상북도 영덕군,35282,16785,18497,35187,16730,18457,35166,16744,18422,35122,16726,18396,35092,16687,18405,35034,16664,18370,34991,16633,18358,34937,16617,18320,34772,16546,18226,34759,16545,18214,34688,16513,18175,34650,16481,18169,36.41501475,129.3656654
경상북도 청도군,41903,20602,21301,41856,20592,21264,41781,20576,21205,41734,20575,21159,41694,20581,21113,41654,20563,21091,41617,20542,21075,41609,20534,21075,41491,20474,21017,41544,20489,21055,41586,20516,21070,41614,20541,21073,35.64740052,128.733963
경상북도 고령군,30623,15732,14891,30610,15722,14888,30525,15684,14841,30508,15674,14834,30428,15625,14803,30377,15596,14781,30333,15579,14754,30289,15547,14742,30198,15499,14699,30206,15484,14722,30326,15555,14771,30353,15572,14781,35.72611222,128.2629519
경상북도 성주군,42916,22254,20662,42972,22308,20664,42944,22308,20636,42930,22317,20613,42910,22313,20597,42861,22280,20581,42822,22256,20566,42740,22227,20513,42620,22167,20453,42595,22178,20417,42578,22180,20398,42566,22161,20405,35.91943449,128.2831702
경상북도 칠곡군,113683,59203,54480,113664,59207,54457,113455,59142,54313,113311,59070,54241,113312,59085,54227,113184,59060,54124,113157,59040,54117,112993,58973,54020,112740,58916,53824,112626,58911,53715,112598,58880,53718,112487,58821,53666,35.99558435,128.4016028
