행정구역,2020년01월_총인구수,2020년01월_남자 인구수,2020년01월_여자 인구수,2020년02월_총인구수,2020년02월_남자 인구수,2020년02월_여자 인구수,2020년03월_총인구수,2020년03월_남자 인구수,2020년03월_여자 인구수,2020년04월_총인구수,2020년04월_남자 인구수,2020년04월_여자 인구수,2020년05월_총인구수,2020년05월_남자 인구수,2020년05월_여자 인구수,2020년06월_총인구수,2020년06월_남자 인구수,2020년06월_여자 인구수,2020년07월_총인구수,2020년07월_남자 인구수,2020년07월_여자 인구수,2020년08월_총인구수,2020년08월_남자 인구수,2020년08월_여자 인구수,2020년09월_총인구수,2020년09월_남자 인구수,2020년09월_여자 인구수,2020년10월_총인구수,2020년10월_남자 인구수,2020년10월_여자 인구수,2020년11월_총인구수,2020년11월_남자 인구수,2020년11월_여자 인구수,2020년12월_총인구수,2020년12월_남자 인구수,2020년12월_여자 인구수,위도,경도
경상북도 예천군,55192,27066,28126,55401,27207,28194,55452,27261,28191,55572,27302,28270,55616,27329,28287,55750,27401,28349,55652,27369,28283,55457,27288,28169,55416,27248,28168,55437,27269,28168,55558,27330,28228,55613,27352,28261,36.64687138,128.4372484
경상북도 봉화군,32052,16119,15933,31957,16082,15875,31951,16077,15874,31889,16050,15839,31843,16019,15824,31823,16024,15799,31777,16005,15772,31701,15958,15743,31637,15922,15715,31625,15925,15700,31555,15878,15677,31494,15853,15641,36.8930961,128.7323988
경상북도 울진군,49188,24587,24601,49049,24536,24513,48957,24487,24470,48834,24410,24424,48815,24399,24416,48843,24430,24413,48789,24409,24380,48776,24399,24377,48806,24436,24370,48776,24419,24357,48743,24426,24317,48716,24441,24275,36.99308703,129.4004941
경상북도 울릉군,9521,5190,4331,9457,5160,4297,9348,5085,4263,9269,5049,4220,9243,5033,4210,9239,5026,4213,9250,5039,4211,9211,5018,4193,9191,5009,4182,9200,5030,4170,9128,4993,4135,9077,4956,4121,37.48434523,130.9057502
경상남도 창원시,1044579,529176,515403,1043874,528886,514988,1042260,528140,514120,1041553,527820,513733,1040773,527377,513396,1040118,527035,513083,1039595,526732,512863,1038677,526309,512368,1038101,526005,512096,1037709,525799,511910,1037161,525467,511694,1036738,525278,511460,35.22797503,128.6818146
경상남도 진주시,347489,171917,175572,347417,171942,175475,347546,172040,175506,347578,172050,175528,347519,172037,175482,347462,172027,175435,347317,171907,175410,347262,171852,175410,347598,171950,175648,347759,172010,175749,347795,171968,175827,348096,172107,175989,35.18030228,128.1086628
경상남도 통영시,131089,65897,65192,130735,65730,65005,130450,65612,64838,130221,65470,64751,129997,65363,64634,129711,65214,64497,129558,65125,64433,129226,64957,64269,129064,64870,64194,128835,64774,64061,128595,64656,63939,128293,64502,63791,34.85392667,128.4339955
경상남도 사천시,111845,56399,55446,111666,56318,55348,111517,56237,55280,111365,56119,55246,111268,56099,55169,111184,56072,55112,111401,56194,55207,111440,56204,55236,111442,56183,55259,111313,56105,55208,111234,56068,55166,111105,56010,55095,35.00329629,128.0642328
경상남도 김해시,542713,274438,268275,542787,274457,268330,542678,274437,268241,542929,274576,268353,543072,274740,268332,542842,274583,268259,542655,274482,268173,542538,274363,268175,542435,274295,268140,542376,274251,268125,542350,274299,268051,542338,274313,268025,35.22857717,128.8892552
경상남도 밀양시,105459,51578,53881,105457,51625,53832,105309,51571,53738,105201,51541,53660,105139,51488,53651,105133,51496,53637,105099,51484,53615,105026,51453,53573,104932,51425,53507,104924,51422,53502,104868,51374,53494,104831,51356,53475,35.50388523,128.7466943
경상남도 거제시,248130,130147,117983,247574,129959,117615,247487,129979,117508,247427,129950,117477,247096,129761,117335,246878,129682,117196,246660,129586,117074,246402,129473,116929,246231,129325,116906,246133,129230,116903,245956,129085,116871,245754,128978,116776,34.88091089,128.6218113
경상남도 양산시,351168,176291,174877,351457,176425,175032,351496,176468,175028,351383,176363,175020,351373,176340,175033,351596,176445,175151,351651,176482,175169,351691,176488,175203,351874,176549,175325,351910,176551,175359,351797,176428,175369,352229,176641,175588,35.33501899,129.0376034
경상남도 의령군,27131,13223,13908,27082,13214,13868,27040,13202,13838,26979,13173,13806,26954,13180,13774,26957,13191,13766,26902,13154,13748,26883,13153,13730,26839,13129,13710,26864,13157,13707,26818,13146,13672,26800,13140,13660,35.32219253,128.2617007
경상남도 함안군,65491,33120,32371,65277,33043,32234,65089,32964,32125,64959,32912,32047,64775,32826,31949,64724,32793,31931,64600,32748,31852,64497,32707,31790,64438,32687,31751,64351,32635,31716,64235,32576,31659,64182,32561,31621,35.2724085,128.406507
경상남도 창녕군,62182,30945,31237,62161,30941,31220,61934,30801,31133,61889,30770,31119,61873,30755,31118,61825,30708,31117,61646,30641,31005,61590,30605,30985,61478,30533,30945,61561,30574,30987,61400,30495,30905,61301,30452,30849,35.54461845,128.4922353
경상남도 고성군,52204,26174,26030,52058,26101,25957,51946,26058,25888,51918,26053,25865,51876,26048,25828,51811,26011,25800,51737,25971,25766,51630,25895,25735,51539,25847,25692,51477,25799,25678,51442,25795,25647,51361,25760,25601,34.97308291,128.3224483
경상남도 남해군,43539,20939,22600,43479,20911,22568,43351,20851,22500,43223,20795,22428,43149,20747,22402,43102,20733,22369,43021,20711,22310,42980,20687,22293,42889,20641,22248,42893,20646,22247,43033,20757,22276,42958,20707,22251,34.83768596,127.8925293
경상남도 하동군,46331,23037,23294,46146,22948,23198,45934,22875,23059,45753,22788,22965,45628,22723,22905,45454,22637,22817,45412,22621,22791,45257,22558,22699,45132,22512,22620,45033,22488,22545,44911,22422,22489,44785,22364,22421,35.06734434,127.7513032
경상남도 산청군,35336,17300,18036,35277,17275,18002,35265,17269,17996,35223,17276,17947,35152,17246,17906,35140,17236,17904,35097,17216,17881,35071,17203,17868,34978,17179,17799,34921,17159,17762,34895,17137,17758,34857,17110,17747,35.41510337,127.8738913
경상남도 함양군,39555,19058,20497,39499,19055,20444,39404,18991,20413,39377,18986,20391,39353,18973,20380,39321,18943,20378,39274,18927,20347,39236,18905,20331,39150,18879,20271,39141,18871,20270,39076,18849,20227,39080,18853,20227,35.52053795,127.7251843
경상남도 거창군,62049,30275,31774,61972,30222,31750,61822,30131,31691,61700,30067,31633,61729,30135,31594,61681,30123,31558,61578,30078,31500,61468,30013,31455,61455,29993,31462,61459,30006,31453,61409,29987,31422,61502,30082,31420,35.68666343,127.9094852
경상남도 합천군,45054,21590,23464,44910,21548,23362,44813,21511,23302,44702,21469,23233,44621,21451,23170,44515,21402,23113,44434,21368,23066,44295,21309,22986,44195,21261,22934,44172,21256,22916,44088,21210,22878,44006,21209,22797,35.56668331,128.1658663
제주특별자치도 제주시,489202,245389,243813,489456,245546,243910,489271,245378,243893,489466,245486,243980,489734,245567,244167,490254,245805,244449,490772,246023,244749,491184,246206,244978,491446,246224,245222,491949,246412,245537,492072,246407,245665,492466,246588,245878,33.49958268,126.5312361
제주특별자치도 서귀포시,181547,91842,89705,181420,91749,89671,181237,91677,89560,181129,91633,89496,181059,91544,89515,181062,91538,89524,181141,91564,89577,181340,91616,89724,181502,91708,89794,181657,91778,89879,181929,91905,90024,182169,92021,90148,33.25531026,126.5349109
